"February 5, 2018",,,Ruby W,0,[Boarding]
"February 5, 2018",,,Bogey R,0,[Boarding]
"February 5, 2018",,,Grady R,0,[Boarding]
"February 5, 2018",,,Maggie M,0,[Boarding]
"February 5, 2018",,,Kylie - foster,0,[Fosters]
"February 5, 2018",8:00a,2:00,Louie R & Apple R leave,0,[Departures]
"February 5, 2018",8:00a,9:00,Cora C,0,[Daycare]
"February 5, 2018",9:00a,1:00,Kado S w/4P,0,[Grooming]
"February 5, 2018",10:00a,:00,Kado S leaves,0,[Departures]
"February 6, 2018",,,Liesl P,0,[Boarding]
"February 6, 2018",,,Kona D,0,[Boarding]
"February 6, 2018",,,Roxy Tu,0,[Boarding]
"February 6, 2018",,,Ruby W,0,[Boarding]
"February 6, 2018",,,Grady R,0,[Boarding]
"February 6, 2018",,,Kylie - foster,0,[Fosters]
"February 6, 2018",8:00a,9:00,Blitzen H,0,[Daycare]
"February 6, 2018",8:00a,9:00,Kitana And,0,[Daycare]
"February 6, 2018",8:00a,2:00,Denali A arrives,0,[Arrivals]
"February 6, 2018",8:00a,2:00,Bogey R leaves,0,[Departures]
"February 6, 2018",8:00a,2:00,Dutch Bro arrives,0,[Arrivals]
"February 6, 2018",8:00a,2:00,Maggie M leaves,0,[Departures]
"February 7, 2018",,,Liesl P,0,[Boarding]
"February 7, 2018",,,Kona D,0,[Boarding]
"February 7, 2018",,,Dutch Bro,0,[Boarding]
"February 7, 2018",,,Grady R,0,[Boarding]
"February 7, 2018",,,Kylie - foster,0,[Fosters]
"February 7, 2018",8:00a,9:00,"Abby H, Tsavo H, & Sasha H",0,[Daycare]
"February 7, 2018",8:00a,9:00,Milo J,0,[Daycare]
"February 7, 2018",8:00a,2:00,Denali A leaves,0,[Departures]
"February 7, 2018",8:00a,:00,Roxy Tu leaves,0,[Departures]
"February 7, 2018",8:00a,9:00,Cora C,0,[Daycare]
"February 7, 2018",4:00p,2:00,Ruby W leaves,0,[Departures]
"February 7, 2018",4:00p,2:00,Ellgin W arrives,0,[Arrivals]
"February 8, 2018",,,Liesl P,0,[Boarding]
"February 8, 2018",,,Kona D,0,[Boarding]
"February 8, 2018",,,Ellgin W,0,[Boarding]
"February 8, 2018",,,Dutch Bro,0,[Boarding]
"February 8, 2018",,,Grady R,0,[Boarding]
"February 8, 2018",,,Kylie - foster,0,[Fosters]
"February 8, 2018",8:00a,9:00,Kitana And,0,[Daycare]
"February 9, 2018",,,Liesl P,0,[Boarding]
"February 9, 2018",,,Kona D,0,[Boarding]
"February 9, 2018",,,Dutch Bro,0,[Boarding]
"February 9, 2018",,,Grady R,0,[Boarding]
"February 9, 2018",,,Kylie - foster,0,[Fosters]
"February 9, 2018",8:00a,2:00,Ellgin W leaves,0,[Departures]
"February 9, 2018",8:00a,9:00,Cora C,0,[Daycare]
"February 10, 2018",,,Kona D,0,[Boarding]
"February 10, 2018",,,Dutch Bro,0,[Boarding]
"February 10, 2018",,,Grady R,0,[Boarding]
"February 10, 2018",,,Kylie - foster,0,[Fosters]
"February 10, 2018",8:00a,2:00,Liesl P leaves,0,[Departures]
"February 10, 2018",4:00p,2:00,Cody V arrives,0,[Arrivals]
"February 11, 2018",,,Cody V,0,[Boarding]
"February 11, 2018",,,Kona D,0,[Boarding]
"February 11, 2018",,,Dutch Bro,0,[Boarding]
"February 11, 2018",,,Grady R,0,[Boarding]
"February 11, 2018",,,Kylie - foster,0,[Fosters]
"February 12, 2018",,,Cody V,0,[Boarding]
"February 12, 2018",,,Grady R,0,[Boarding]
"February 12, 2018",,,Kylie - foster,0,[Fosters]
"February 12, 2018",8:00a,2:00,Dutch Bro leaves,0,[Departures]
"February 12, 2018",8:00a,9:00,Cora C,0,[Daycare]
"February 12, 2018",9:00a,1:00,Kona D w/4P,0,[Grooming]
"February 12, 2018",10:00a,:00,Kona D leaves,0,[Departures]
"February 13, 2018",,,Cody V,0,[Boarding]
"February 13, 2018",,,Grady R,0,[Boarding]
"February 13, 2018",,,Kylie - foster,0,[Fosters]
"February 13, 2018",8:00a,2:00,Yogi DP arrives,0,[Arrivals]
"February 13, 2018",8:00a,9:00,Blitzen H,0,[Daycare]
"February 13, 2018",8:00a,9:00,Kitana And,0,[Daycare]
"February 14, 2018",,,Yogi DP,0,[Boarding]
"February 14, 2018",,,Cody V,0,[Boarding]
"February 14, 2018",,,Kylie - foster,0,[Fosters]
"February 14, 2018",8:00a,9:00,Milo J,0,[Daycare]
"February 14, 2018",8:00a,9:00,Cora C,0,[Daycare]
"February 14, 2018",4:00p,2:00,Bernice K arrives,0,[Arrivals]
"February 14, 2018",4:00p,2:00,Grady R leaves,0,[Departures]
"February 15, 2018",,,Yogi DP,0,[Boarding]
"February 15, 2018",,,Cody V,0,[Boarding]
"February 15, 2018",,,Bernice K,0,[Boarding]
"February 15, 2018",,,Kylie - foster,0,[Fosters]
"February 15, 2018",8:00a,9:00,Kitana And,0,[Daycare]
"February 15, 2018",8:00a,2:00,Charlie M arrives,0,[Arrivals]
"February 15, 2018",8:00a,2:00,Zelda K arrives,0,[Arrivals]
"February 15, 2018",4:00p,2:00,Tucker S arrives,0,[Arrivals]
"February 15, 2018",4:00p,2:00,Runway C arrives,0,[Arrivals]
"February 16, 2018",,,Yogi DP,0,[Boarding]
"February 16, 2018",,,Cody V,0,[Boarding]
"February 16, 2018",,,Tucker S,0,[Boarding]
"February 16, 2018",,,Bernice K,0,[Boarding]
"February 16, 2018",,,Zelda K,0,[Boarding]
"February 16, 2018",,,Charlie M,0,[Boarding]
"February 16, 2018",,,Runway C,0,[Boarding]
"February 16, 2018",,,Kylie - foster,0,[Fosters]
"February 16, 2018",8:00a,2:00,Cassie A arrives,0,[Arrivals]
"February 16, 2018",8:00a,2:00,Tux H arrives,0,[Arrivals]
"February 16, 2018",8:00a,2:00,Toola A arrives,0,[Arrivals]
"February 16, 2018",8:00a,9:00,Cora C,0,[Daycare]
"February 16, 2018",4:00p,2:00,Elgin W arrives,0,[Arrivals]
"February 16, 2018",4:00p,2:00,Simon T arrives,0,[Arrivals]
"February 17, 2018",,,Cassie A,0,[Boarding]
"February 17, 2018",,,Elgin W,0,[Boarding]
"February 17, 2018",,,Yogi DP,0,[Boarding]
"February 17, 2018",,,Cody V,0,[Boarding]
"February 17, 2018",,,Tucker S,0,[Boarding]
"February 17, 2018",,,Bernice K,0,[Boarding]
"February 17, 2018",,,Tux H,0,[Boarding]
"February 17, 2018",,,Simon T,0,[Boarding]
"February 17, 2018",,,Zelda K,0,[Boarding]
"February 17, 2018",,,Toola A,0,[Boarding]
"February 17, 2018",,,Charlie M,0,[Boarding]
"February 17, 2018",,,Runway C,0,[Boarding]
"February 17, 2018",,,Kylie - foster,0,[Fosters]
"February 17, 2018",8:00a,2:00,Dallas J arrives,0,[Arrivals]
"February 17, 2018",8:00a,2:00,Zeke K arrives,0,[Arrivals]
"February 17, 2018",8:00a,2:00,Dash S arrives,0,[Arrivals]
"February 17, 2018",8:00a,2:00,Scout M arrives,0,[Arrivals]
"February 17, 2018",4:00p,2:00,Bigley C arrives,0,[Arrivals]
"February 17, 2018",4:00p,2:00,Blakely G arrives,0,[Arrivals]
"February 18, 2018",,,Cassie A,0,[Boarding]
"February 18, 2018",,,Elgin W,0,[Boarding]
"February 18, 2018",,,Yogi DP,0,[Boarding]
"February 18, 2018",,,Cody V,0,[Boarding]
"February 18, 2018",,,Dallas J,0,[Boarding]
"February 18, 2018",,,Tucker S,0,[Boarding]
"February 18, 2018",,,Bernice K,0,[Boarding]
"February 18, 2018",,,Zeke K,0,[Boarding]
"February 18, 2018",,,Blakely G,0,[Boarding]
"February 18, 2018",,,Tux H,0,[Boarding]
"February 18, 2018",,,Simon T,0,[Boarding]
"February 18, 2018",,,Bigley C,0,[Boarding]
"February 18, 2018",,,Zelda K,0,[Boarding]
"February 18, 2018",,,Toola A,0,[Boarding]
"February 18, 2018",,,Dash S,0,[Boarding]
"February 18, 2018",,,Charlie M,0,[Boarding]
"February 18, 2018",,,Runway C,0,[Boarding]
"February 18, 2018",,,Scout M,0,[Boarding]
"February 18, 2018",,,Kylie - foster,0,[Fosters]
"February 18, 2018",8:00a,2:00,Lucy R arrives,0,[Arrivals]
"February 19, 2018",,,Lucy R,0,[Boarding]
"February 19, 2018",,,Cassie A,0,[Boarding]
"February 19, 2018",,,Elgin W,0,[Boarding]
"February 19, 2018",,,Cody V,0,[Boarding]
"February 19, 2018",,,Dallas J,0,[Boarding]
"February 19, 2018",,,Tucker S,0,[Boarding]
"February 19, 2018",,,Bernice K,0,[Boarding]
"February 19, 2018",,,Zeke K,0,[Boarding]
"February 19, 2018",,,Blakely G,0,[Boarding]
"February 19, 2018",,,Bigley C,0,[Boarding]
"February 19, 2018",,,Tux H,0,[Boarding]
"February 19, 2018",,,Simon T,0,[Boarding]
"February 19, 2018",,,Zelda K,0,[Boarding]
"February 19, 2018",,,Toola A,0,[Boarding]
"February 19, 2018",,,Dash S,0,[Boarding]
"February 19, 2018",,,Runway C,0,[Boarding]
"February 19, 2018",,,Scout M,0,[Boarding]
"February 19, 2018",,,Kylie - foster,0,[Fosters]
